BirdID,Date,StndBody.mass,animal,FieldPeriodID,PeriodYear,PeriodStart,PeriodEnd,Observer,Weather,Novel.environment.score,ReleaseMethod,CatchID,ExplorationBranchOrientation,TentColour,TentTerritoryID,Wind,SexEstimate,BirthDate,BirthFieldPeriodID,BirthPeriodYear,BodyMass,Ageclass,CatchTime,Status,Time.between.tests,Social.status,TentPoles,BranchHeight,Start.of.year,Start.of.June,Season.yr.start,Season.june.start,Season,Days.into.season,mum,Ageclass2,Age_days,Testno,Age,Age_sq,Age2
6313,11/02/2016,-0.356934343,6313,144,2016,02/02/2016,09/03/2016,LJR,S,23,P,9224,P,B,1.1,2,M,12/10/2014,125,2014,15,A,00/01/1900,ABX,367,Non-primary,0,0,01/01/2016,01/06/2016,41,41,41.2,41,6022,4,487,2,-0.250733732,237169,-0.237176196
6374,05/02/2016,0.045317971,6374,144,2016,02/02/2016,09/03/2016,LJR,S,0,P,9216,P,B,1.1,2,M,22/06/2015,142,2015,16,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,35,35,35.2,35,5524,3,228,1,-0.370328642,51984,-0.259199599
6378,07/09/2016,-0.112155765,6378,159,2016,23/06/2016,19/09/2016,DR,S,9,H,10034,P,B,3,2,F,04/08/2015,142,2015,15.30000019,SA,00/01/1900,H,0,Non-primary,0,0,01/01/2016,01/06/2016,250,98,98.1,98,5838,3,400,1,-0.290906539,160000,-0.246353635
6382,24/02/2016,0.873165383,6382,144,2016,02/02/2016,09/03/2016,LJR,C,54,P,9246,P,B,1.1,0,M,05/01/2015,139,2015,18,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,54,54,54.2,54,3094,3,415,1,-0.283980193,172225,-0.244899758
6384,05/02/2016,0.234318887,6384,144,2016,02/02/2016,09/03/2016,DJW,S,15,P,9213,P,B,1.1,2,M,16/01/2015,139,2015,15.5,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,35,35,35.2,35,5212,4,385,1,-0.297832886,148225,-0.247753994
6384,20/02/2019,0.188318688,6384,171,2019,21/01/2019,09/03/2019,TC,S,3,P,10765,D,G,2,0,M,16/01/2015,139,2015,16.60000038,A,00/01/1900,BrM,1111,Primary,1,1,01/01/2019,01/06/2019,50,50,50.2,50,5212,4,1496,2,0.215178488,2238016,0.00077752
6385,19/08/2019,-0.351067889,6385,173,2019,10/06/2019,23/09/2019,TC,S,18,P,10870,D,B,2,1,M,17/01/2015,139,2015,14.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2019,01/06/2019,230,79,79.1,79,6034,4,1675,1,0.297832886,2805625,0.068281267
6546,17/08/2019,0.052333172,6546,173,2019,10/06/2019,23/09/2019,TC,S,26,P,10874,D,G,2,0,F,20/09/2015,142,2015,15.80000019,A,00/01/1900,BrF,0,Primary,0,0,01/01/2019,01/06/2019,228,77,77.1,77,5575,4,1427,1,0.183317296,2036329,-0.023208408
6549,05/02/2016,-0.607235049,6549,144,2016,02/02/2016,09/03/2016,DJW,S,9,P,9209,P,B,1.1,2,F,07/05/2015,142,2015,13.5,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2016,01/06/2016,35,35,35.2,35,3085,3,274,1,-0.349087847,75076,-0.256453348
6551,06/02/2016,-0.423878602,6551,144,2016,02/02/2016,09/03/2016,LJR,S,5,P,9211,P,B,1.1,2,F,22/09/2015,142,2015,14.5,JUV,00/01/1900,BrF,0,Primary,0,0,01/01/2016,01/06/2016,36,36,36.2,36,5589,2,137,1,-0.412348476,18769,-0.263149742
6552,07/02/2016,0.190939397,6552,144,2016,02/02/2016,09/03/2016,DJW,S,22,P,9217,P,B,1.1,2,M,09/05/2015,142,2015,16,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,37,37,37.2,37,5613,3,274,1,-0.349087847,75076,-0.256453348
6554,10/02/2016,-0.423878602,6554,144,2016,02/02/2016,09/03/2016,LJR,S,13,P,9220,P,B,1.1,2,F,26/09/2015,142,2015,14.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,40,40,40.2,40,5854,2,137,1,-0.412348476,18769,-0.263149742
6556,10/02/2016,-0.302527413,6556,144,2016,02/02/2016,09/03/2016,LJR,S,10,P,9222,P,B,1.1,2,M,12/05/2015,142,2015,14.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,40,40,40.2,40,5851,3,274,1,-0.349087847,75076,-0.256453348
6557,11/02/2016,-0.612637777,6557,144,2016,02/02/2016,09/03/2016,DJW,S,2,P,9223,P,B,1.1,2,M,27/09/2015,142,2015,14,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,41,41,41.2,41,6159,2,137,1,-0.412348476,18769,-0.263149742
6560,13/02/2016,-0.917345413,6560,144,2016,02/02/2016,09/03/2016,DJW,S,6,P,9230,P,B,1.1,2,M,29/09/2015,142,2015,13,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,43,43,43.2,43,5634,2,137,1,-0.412348476,18769,-0.263149742
6563,18/02/2016,0.142398922,6563,144,2016,02/02/2016,09/03/2016,DJW,S,25,P,9234,P,B,1.1,2,M,25/12/2015,144,2016,16,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2016,01/06/2016,48,48,48.2,48,5630,1,55,1,-0.450212502,3025,-0.265022121
6564,19/02/2016,0.234077145,6564,144,2016,02/02/2016,09/03/2016,LJR,S,3,P,9235,P,B,1.1,2,F,05/10/2015,142,2015,16.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,5537,2,137,1,-0.412348476,18769,-0.263149742
6565,19/02/2016,0.379698572,6565,144,2016,02/02/2016,09/03/2016,LJR,S,46,P,9236,P,B,1.1,2,M,19/02/2015,139,2015,16.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,6009,4,365,1,-0.307068014,133225,-0.249537891
6566,19/02/2016,0.89743562,6566,144,2016,02/02/2016,09/03/2016,DJW,S,15,P,9237,P,B,1.1,2,M,19/02/2015,139,2015,18,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,5132,4,365,1,-0.307068014,133225,-0.249537891
6567,20/02/2016,0.355428334,6567,144,2016,02/02/2016,09/03/2016,DJW,S,46,P,9238,P,B,1.1,2,M,22/05/2015,142,2015,16.5,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,50,50,50.2,50,5634,3,274,1,-0.349087847,75076,-0.256453348
6568,21/02/2016,-0.302527413,6568,144,2016,02/02/2016,09/03/2016,LJR,C,0,H,9239,P,B,1.1,2,F,07/10/2015,142,2015,14.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,51,51,51.2,51,6217,2,137,1,-0.412348476,18769,-0.263149742
6571,25/02/2016,0.074990936,6571,144,2016,02/02/2016,09/03/2016,LJR,C,3,P,9248,P,B,1.1,0,F,11/10/2015,142,2015,15.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,55,55,55.2,55,6229,2,137,1,-0.412348476,18769,-0.263149742
6573,02/03/2016,-0.235119427,6573,144,2016,02/02/2016,09/03/2016,LJR,S,0,H,9254,P,B,1.1,1,F,17/10/2015,142,2015,15,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,61,61,61.2,61,5173,2,137,1,-0.412348476,18769,-0.263149742
6645,27/02/2019,0.339785771,6645,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10770,D,G,2,0,M,26/02/2016,144,2016,16.60000038,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,57,57,57.2,57,3490,4,1097,1,0.03093768,1203409,-0.122264662
6660,10/09/2016,0.338172985,6660,159,2016,23/06/2016,19/09/2016,DR,C,14,H,10032,P,B,3,0,F,10/09/2015,142,2015,16.29999924,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2016,01/06/2016,253,101,101.1,101,6036,4,366,1,-0.306606257,133956,-0.249450956
6673,12/09/2016,0.225449471,6673,159,2016,23/06/2016,19/09/2016,DR,S,1,H,10055,P,B,3,2,F,12/09/2015,142,2015,16.39999962,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2016,01/06/2016,255,103,103.1,103,6028,4,366,1,-0.306606257,133956,-0.249450956
6690,08/02/2019,-0.080870326,6690,171,2019,21/01/2019,09/03/2019,TC,S,32,P,10729,P,G,2,1,F,19/05/2016,159,2016,15.10000038,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6022,4,995,1,-0.016161474,990025,-0.147641673
6693,02/03/2020,-0.006447452,6693,174,2020,05/02/2020,16/03/2020,TJB,P,0,P,10943,D,G,2,1,F,28/09/2016,159,2016,15.39999962,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,61,61,61.2,61,5635,4,1251,1,0.102048167,1565001,-0.079261794
6697,25/02/2019,0.577085421,6697,171,2019,21/01/2019,09/03/2019,TC,C,0,P,10774,D,G,2,0,M,27/09/2016,159,2016,17.10000038,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,6229,4,881,1,-0.068801705,776161,-0.173075768
6764,07/02/2019,-0.170936389,6764,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10728,P,G,2,0,F,11/07/2017,164,2017,14.89999962,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,37,37,37.2,37,5514,4,576,1,-0.209637411,331776,-0.225924917
6777,08/02/2019,0.801699862,6777,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10726,P,G,2,1,M,18/07/2017,164,2017,16.39999962,A,00/01/1900,H,0,Non-primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6034,4,570,1,-0.212407949,324900,-0.226742656
6777,10/08/2019,0.801699862,6777,173,2019,10/06/2019,23/09/2019,TC,S,2,H,10867,D,G,2,0,M,18/07/2017,164,2017,17.39999962,A,00/01/1900,ABX,183,Non-primary,0,0,01/01/2019,01/06/2019,221,70,70.1,70,6034,4,753,2,-0.127906526,567009,-0.197949482
6777,17/08/2019,0.84770006,6777,173,2019,10/06/2019,23/09/2019,TC,C,3,P,10876,D,G,2,1,M,18/07/2017,164,2017,17.20000076,A,00/01/1900,ABX,7,Non-primary,0,0,01/01/2019,01/06/2019,228,77,77.1,77,6034,4,760,3,-0.124674231,577600,-0.196689931
6780,11/03/2020,-0.489674114,6780,174,2020,05/02/2020,16/03/2020,TJB,S,0,P,10967,D,G,2,0,F,16/07/2017,164,2017,14.30000019,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,70,70,70.2,70,5845,4,969,1,-0.028167141,938961,-0.153714535
6831,22/02/2019,-0.127798641,6831,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10758,D,G,2,1,M,26/09/2017,164,2017,15.39999962,A,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,52,52,52.2,52,5621,4,514,1,-0.238266309,264196,-0.23396197
6836,12/02/2019,-0.113768239,6836,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10732,P,G,2,0,F,29/09/2017,164,2017,15,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,42,42,42.2,42,5823,4,501,1,-0.244269142,251001,-0.235531205
6845,04/03/2020,-0.259389665,6845,174,2020,05/02/2020,16/03/2020,SW,S,0,P,10950,D,G,2,1,F,02/01/2018,166,2018,15,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,63,63,63.2,63,6064,4,792,1,-0.109898026,627264,-0.190783566
6857,09/03/2020,0.02645046,6857,174,2020,05/02/2020,16/03/2020,TJB,S,16,P,10965,D,G,2,1,M,07/02/2018,166,2018,15.5,A,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,6215,4,761,1,-0.124212475,579121,-0.196509044
6859,03/03/2020,-0.105140564,6859,174,2020,05/02/2020,16/03/2020,MAD,P,0,P,10944,D,G,2,1,M,06/02/2018,166,2018,15.10000038,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6690,4,756,1,-0.126521257,571536,-0.197411102
6863,22/02/2019,-0.292287578,6863,171,2019,21/01/2019,09/03/2019,TC,S,11,P,10759,D,G,2,1,M,10/05/2018,167,2018,14.89999962,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,52,52,52.2,52,6669,3,288,1,-0.342623258,82944,-0.255517634
6865,11/02/2019,-0.283659903,6865,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10731,P,G,2,0,M,13/05/2018,167,2018,15,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,41,41,41.2,41,6211,3,274,1,-0.349087847,75076,-0.256453348
6877,25/02/2019,0.074990936,6877,171,2019,21/01/2019,09/03/2019,TC,C,0,P,10772,D,G,2,0,M,13/06/2018,167,2018,15.5,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,5635,3,257,1,-0.356937706,66049,-0.257526898
6882,25/07/2019,-0.278257176,6882,173,2019,10/06/2019,23/09/2019,TC,S,0,P,10864,D,G,2,0,F,08/06/2018,167,2018,14.5,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2019,01/06/2019,205,54,54.1,54,6551,4,412,1,-0.285365463,169744,-0.245194815
6884,20/02/2019,-0.39098069,6884,171,2019,21/01/2019,09/03/2019,TC,S,10,P,10764,D,G,2,1,M,20/11/2017,164,2017,14.60000038,A,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,50,50,50.2,50,6138,4,457,1,-0.264586424,208849,-0.240544194
6886,09/02/2019,0.469764635,6886,171,2019,21/01/2019,09/03/2019,TC,S,25,P,10725,P,G,2,0,M,06/08/2018,167,2018,16.70000076,SA,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,39,39,39.2,39,6554,3,187,1,-0.389260655,34969,-0.261223133
6900,04/03/2019,0.438478883,6900,171,2019,21/01/2019,09/03/2019,TC,S,21,P,10782,D,G,2,0,M,07/12/2017,166,2018,16.89999962,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,62,62,62.2,62,5657,4,452,1,-0.266895206,204304,-0.241084715
6909,03/03/2020,-0.368322926,6909,174,2020,05/02/2020,16/03/2020,TJB,S,0,P,10945,D,G,2,1,F,12/12/2017,166,2018,14.30000019,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6659,4,812,1,-0.100662898,659344,-0.186968404
6917,07/03/2020,-0.39098069,6917,174,2020,05/02/2020,16/03/2020,SW,S,8,P,10953,D,G,2,1,F,19/09/2017,164,2017,14.60000038,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,66,66,66.2,66,NA,4,900,1,-0.060028334,810000,-0.169051415
6921,09/02/2019,-0.489674114,6921,171,2019,21/01/2019,09/03/2019,TC,S,37,P,10727,P,G,2,0,M,11/07/2018,167,2018,14.30000019,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,39,39,39.2,39,6652,3,213,1,-0.377254989,45369,-0.259986297
6926,09/03/2020,-0.179563751,6926,174,2020,05/02/2020,16/03/2020,MAD,S,24,P,10966,D,G,2,1,F,26/07/2018,167,2018,14.80000019,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,6673,4,592,1,-0.202249308,350464,-0.223702419
7071,06/03/2020,0.092245973,7071,174,2020,05/02/2020,16/03/2020,MAD,S,16,P,10955,D,G,2,1,M,15/09/2018,167,2018,15.69999981,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,5630,4,538,1,-0.227184155,289444,-0.230959314
7074,26/02/2019,0.175296834,7074,171,2019,21/01/2019,09/03/2019,TC,C,3,P,10773,D,G,2,0,M,13/09/2018,167,2018,16.10000038,JUV,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,56,56,56.2,56,6199,2,166,1,-0.39895754,27556,-0.262104735
7077,09/02/2019,-0.579739864,7077,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10745,P,G,2,0,F,25/09/2018,167,2018,14.10000038,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,39,39,39.2,39,5452,2,137,1,-0.412348476,18769,-0.263149742
7079,14/02/2019,-0.827279663,7079,171,2019,21/01/2019,09/03/2019,TC,S,4,P,10747,P,G,2,0,F,30/09/2018,167,2018,13.19999981,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,44,44,44.2,44,5009,2,137,1,-0.412348476,18769,-0.263149742
7080,15/02/2019,0.144011083,7080,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10748,P,G,2,0,M,01/10/2018,167,2018,16.29999924,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,45,45,45.2,45,6773,2,137,1,-0.412348476,18769,-0.263149742
7084,06/03/2020,0.535559834,7084,174,2020,05/02/2020,16/03/2020,TJB,S,56,P,10952,D,G,2,1,M,06/05/2018,167,2018,16.89999962,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,3086,4,670,1,-0.166232308,448900,-0.211995771
7086,08/02/2019,-0.361307725,7086,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10754,P,G,2,1,F,10/05/2018,167,2018,14.10000038,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6690,3,274,1,-0.349087847,75076,-0.256453348
7091,17/02/2019,1.119092707,7091,171,2019,21/01/2019,09/03/2019,TC,T,5,P,10763,D,G,2,0,F,03/10/2018,167,2018,18.60000038,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,47,47,47.2,47,6554,2,137,1,-0.412348476,18769,-0.263149742
7093,28/02/2019,-0.451373787,7093,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10768,D,G,2,1,F,14/10/2018,167,2018,13.89999962,JUV,00/01/1900,SEEN1,0,Non-primary,1,0,01/01/2019,01/06/2019,58,58,58.2,58,6771,2,137,1,-0.412348476,18769,-0.263149742
7094,25/02/2019,-0.506929151,7094,171,2019,21/01/2019,09/03/2019,TC,C,0,P,10769,D,G,2,0,F,27/05/2018,167,2018,14.10000038,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,6561,3,274,1,-0.349087847,75076,-0.256453348
7096,02/03/2019,-0.983140925,7096,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10777,D,G,2,0,F,16/10/2018,167,2018,12.80000019,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,60,60,60.2,60,3094,3,137,1,-0.412348476,18769,-0.263149742
7097,01/03/2019,0.158041485,7097,171,2019,21/01/2019,09/03/2019,TC,S,0,P,10778,D,G,2,0,M,15/10/2018,167,2018,15.89999962,JUV,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,59,59,59.2,59,5465,2,137,1,-0.412348476,18769,-0.263149742
7116,06/03/2020,-0.925973087,7116,174,2020,05/02/2020,16/03/2020,SW,S,2,P,10954,D,G,2,1,F,13/05/2019,173,2019,12.89999962,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,6161,4,298,1,-0.338005694,88804,-0.254820725
7131,04/03/2020,0.036690296,7131,174,2020,05/02/2020,16/03/2020,TJB,S,0,P,10939,D,G,2,1,M,04/06/2019,173,2019,15.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,63,63,63.2,63,5838,3,274,1,-0.349087847,75076,-0.256453348
7132,02/03/2020,-0.3769506,7132,174,2020,05/02/2020,16/03/2020,SW,P,5,P,10940,D,G,2,1,F,02/06/2019,173,2019,14.19999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,61,61,61.2,61,NA,3,274,1,-0.349087847,75076,-0.256453348
7133,03/03/2020,0.053945645,7133,174,2020,05/02/2020,16/03/2020,MAD,P,0,P,10941,D,G,2,1,M,03/06/2019,173,2019,16.10000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6737,3,274,1,-0.349087847,75076,-0.256453348
7137,06/03/2020,-0.687060964,7137,174,2020,05/02/2020,16/03/2020,MAD,S,3,P,10970,D,G,2,1,F,06/06/2019,173,2019,13.69999981,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,NA,3,274,1,-0.349087847,75076,-0.256453348
7141,06/03/2020,-0.522572027,7141,174,2020,05/02/2020,16/03/2020,TJB,S,0,P,10974,D,G,2,1,M,06/06/2019,173,2019,14.19999981,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,NA,3,274,1,-0.349087847,75076,-0.256453348
7142,09/03/2020,-0.654163051,7142,174,2020,05/02/2020,16/03/2020,MAD,P,0,P,10976,D,G,2,1,M,09/06/2019,173,2019,13.80000019,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,NA,3,274,1,-0.349087847,75076,-0.256453348
7143,07/03/2020,0.042093024,7143,174,2020,05/02/2020,16/03/2020,TJB,S,2,P,10977,D,G,2,1,M,07/06/2019,173,2019,15.39999962,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,66,66,66.2,66,NA,3,274,1,-0.349087847,75076,-0.256453348
7144,02/03/2020,-0.489674114,7144,174,2020,05/02/2020,16/03/2020,TJB,P,0,P,10978,D,G,2,1,M,02/06/2019,173,2019,14.30000019,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,61,61,61.2,61,1826,3,274,1,-0.349087847,75076,-0.256453348
