CalculationMethod,Island,Year,TerritoryID,TerritoryNumber,FieldPeriodID,Pisoni,Morind,Ficus,Ochros,AchAsp,PhyCas,Hibisc,QuiInd,Mangrv,CarPap,Scaevo,CorSub,TerCat,BoiBla,GosHir,Euphor,NepMul,OtherH,OtherT,SumVeg_X_Inverts,TQ,TQcorrected
Improved,CN,2011,28,22,110,2.412060302,0,0,2.086956522,,,,,0,,0,,,,,0,0.012555102,0,0,4.511571925,,
Improved,CN,2011,30,23,105,11.67169179,1.623188406,0,2.52173913,,,,,,,,,,,,,,,4.467711111,20.28433044,34097.95947,34097.95947
Improved,CN,2011,30,23,110,2.653266332,0,0,1.913043478,,,,,0,,0,,,,,0,0,0,0,4.56630981,,
Improved,CN,2011,32,24,105,8.991624791,,0,23.2173913,,,,,,,,,,,,,,,1.150127778,33.35914387,56076.72085,56076.72085
Improved,CN,2011,32,24,110,2.542713568,0.463768116,0,1.937888199,,,,,0,,0,,,,,0,0,0,0.152283333,5.096653216,,
Improved,CN,2011,33,25,105,9.809045226,,0,17.68944099,,,,,,,,,,,,,,,2.300255556,29.79874178,66391.59668,66391.59668
Improved,CN,2011,33,25,110,3.648241206,0,0,2.534161491,,,,,0,,0,,,,,0,0.014122449,0,0,6.196525146,,
Improved,CN,2011,34,26,105,19.61809045,3.652173913,0,11.05590062,,,,,,,,,,,,,,,,34.32616499,77611.45903,77611.45903
Improved,CN,2011,34,26,110,1.547738693,0.463768116,0,0.745341615,,,,,0,,0,,,,,0,0,0,0,2.756848424,,
Improved,CN,2011,36,26.5,105,8.174204355,9.130434783,0,8.844720497,,,,,,,,,,,,,,,2.300255556,28.44961519,73030.16219,73030.16219
Improved,CN,2011,36,26.5,110,2.542713568,0.695652174,0,2.98136646,,,,,0,,0,,,,,0,0,0,0,6.219732201,,
Improved,CN,2011,39,28.1,105,30.31155779,5.661835749,0,,,,,,,,,,,,,,,,,35.97339354,42700.41813,42700.41813
Improved,CN,2011,39,28.1,110,1.989949749,0,0,1.043478261,,,,,0,,0,,,,,0,0,0,0,3.03342801,,
Improved,CN,2011,40,29,105,4.924623116,,0,1.424430642,,,,,,,0.046948357,3.25,,,,,,,0.515638889,10.161641,14287.26725,14287.26725
Improved,CN,2011,40,29,110,1.628140704,0,0,1.229813665,,,0,,0,,0.028169014,0,,,,0,0,0,0,2.886123382,,
Improved,CN,2011,41,30,110,3.095477387,0.130434783,0,4.770186335,,,,,0,,0,,,,,0,0.024065306,0,0,8.020163811,,
Improved,CN,2011,42,30.1,105,8.502512563,6.888888889,0,11.78881988,,,,,,,,,,,,,,,,27.18022133,60448.81223,60448.81223
Improved,CN,2011,42,30.1,110,1.407035176,0,0,10.13664596,,,,,0,,0,,,,,0,0,0,0,11.54368114,,
Improved,CN,2011,43,30.2,105,13.22613065,,0,9.97515528,,,,,,,,,,,,,,,,23.20128593,52388.50364,52388.50364
Improved,CN,2011,43,30.2,110,1.969849246,0,0,8.347826087,,,,,0,,0,,,,,0,0.012032653,0,0,10.32970799,,
Improved,CN,2011,45,32,105,14.17085427,3.444444444,0,12.69565217,,,,,,,,,,,,,,,,30.31095089,31038.41371,31038.41371
Improved,CN,2011,45,32,110,2.110552764,0,0,10.73291925,,,,,0,,0,,,,,0,0,0,0,12.84347202,,
Improved,CN,2011,46,32.5,105,17.00502513,,0,7.254658385,,,,,,,,,,,,,,,,24.25968351,50775.51759,50775.51759
Improved,CN,2011,46,32.5,110,2.251256281,0,0,1.788819876,,,,,0,,0.38028169,,,,,0,0,0,0,4.420357847,,
Improved,CN,2011,47,33,105,8.201005025,,0,4.550724638,,,,,,,,,,,,,,,,12.75172966,42565.27361,42565.27361
Improved,CN,2011,47,33,110,2.170854271,0.014492754,0,0.186335404,,,,,0,,0,,,,,0,0,0,0,2.371682429,,
Improved,CN,2011,48,33.1,105,7.175879397,,0,7.151138716,,,,,,,,,,,,,0.282693878,,,14.60971199,19474.74608,19474.74608
Improved,CN,2011,48,33.1,110,3.376884422,0.028985507,0,0.124223602,,,,,0,,0,,,,,0.159285714,0.0272,0,0,3.716579246,,
Improved,CN,2011,50,34.5,105,5.638190955,1.516908213,0,5.200828157,,,,,,,,,,,,,0.094231293,,4.002911111,16.45306973,31376.00397,31376.00397
Improved,CN,2011,50,34.5,110,5.788944724,0.014492754,0,0,,,,,0,,0,,,,,0,0.0544,0,0,5.857837477,,
Improved,CN,2011,51,35,105,6.150753769,3.033816425,0,2.600414079,,,,,,,,,,,,,0.188462585,,4.002911111,15.97635797,32559.81754,32559.81754
Improved,CN,2011,51,35,110,3.376884422,0.086956522,0,0.099378882,,,,,0,,0,,,,,0,0.0136,0,0,3.576819826,,
Improved,CN,2011,53,37,105,3.778894472,,0,18.13664596,,,,,,,,,,,,,,,,21.91554044,54153.30042,54153.30042
Improved,CN,2011,53,37,110,2.110552764,0.130434783,0,7.155279503,,,,,0,,0.76056338,,,,,0,0,0,0,10.15683043,,
Improved,CN,2011,54,38,105,13.22613065,37.88888889,0,1.813664596,,,,,,,,,,,,,,,,52.92868414,89396.54751,89396.54751
Improved,CN,2011,54,38,110,2.391959799,0.130434783,0,7.155279503,,,,,0,,0,,,,,0,0,0,0,9.677674085,,
Improved,CN,2011,55,39,105,7.688442211,3.033816425,0,,,,,,,,,,,,,,,,,10.72225864,22859.85541,22859.85541
Improved,CN,2011,55,39,110,4.341708543,0.043478261,0,0,,,,,0,,0,,,,,0,0.0408,0,0,4.425986804,,
Improved,CN,2011,57,41,105,18.89447236,,0,9.068322981,,,,,,,,,,,,,,,,27.96279534,47704.52886,47704.52886
Improved,CN,2011,57,41,110,2.532663317,0,0,7.751552795,,,,,0,,0.76056338,,,,,0,0.036097959,0,0,11.08087745,,
Improved,CN,2011,58,41.1,105,15.80904523,1.898550725,0,3.461697723,,,,,,,,,,,,,,,,21.16929367,39755.93352,39755.93352
Improved,CN,2011,58,41.1,110,3.135678392,0,0,2,,,,,0,,0,,,,,0,0.017257143,0,0,5.152935535,,
Improved,CN,2011,59,42,105,3.541038526,,0,,,,,,,,,,,,,,0.131722449,,,3.672760975,11161.5206,11161.5206
Improved,CN,2011,59,42,110,1.105527638,0,0,0,,,,,0,,0,,,,,0,0,0,0,1.105527638,,
Improved,CN,2011,60,43,105,16.06030151,10.33333333,0,9.068322981,,,,,,,,,,,,,,,,35.46195782,83122.82914,83122.82914
Improved,CN,2011,60,43,110,2.251256281,0.130434783,0,7.155279503,,,,,0,,0,,,,,0,0,0,0,9.536970567,,
Improved,CN,2011,61,44,105,6.150753769,6.06763285,0,11.05175983,,,,,,,,,,,,,,,,23.27014645,38488.82223,38488.82223
Improved,CN,2011,61,44,110,3.618090452,0.028985507,0,0.086956522,,,,,0,,0,,,,,0,0.0272,0,0,3.761232481,,
Improved,CN,2011,62,45,105,6.576214405,,0,,,,,,,,,,,,,,0.065861224,,,6.64207563,12068.65142,12068.65142
Improved,CN,2011,62,45,110,2.110552764,0,0,0,,,,,0,,0,,,,,0,0.058040816,0,0,2.16859358,,
Improved,CN,2011,63,46,105,7.175879397,9.101449275,0,3.900621118,,,,,,,,,,,,,,,,20.17794979,33555.9305,33555.9305
Improved,CN,2011,63,46,110,3.135678392,0.028985507,0,0.02484472,,,,,0,,0,,,,,0.318571429,0.0136,0,0,3.521680048,,
Improved,CN,2011,67,47,105,3.587939698,3.033816425,0,1.300207039,,,,,,,,,,,,,,,1.000727778,8.922690941,22271.03659,22271.03659
Improved,CN,2011,67,47,110,0.964824121,0.043478261,0,0,,,,,0,,0,,,,,0.159285714,0.068,0,0.2935,1.529088096,,
Improved,CN,2011,68,47.1,105,8.201005025,3.033816425,0,2.600414079,,,,,,,,,,,,,,,2.001455556,15.83669108,20777.7387,20777.7387
Improved,CN,2011,68,47.1,110,4.582914573,0.043478261,0,0.02484472,,,,,0,,0,,,,,0,0.0136,0,0,4.664837554,,
Improved,CN,2011,69,48,105,6.663316583,3.033816425,0,4.550724638,,,,,,,,,,,,,,,,14.24785765,16043.08771,16043.08771
Improved,CN,2011,69,48,110,3.376884422,0.028985507,0,0.074534161,,,,,0,,0,,,,,0,0.068,0,0,3.548404091,,
Improved,CN,2011,70,49,105,14.07035176,8.309178744,0,2.223602484,,,,,,,,,,,,,0.265088435,,1.406505556,26.27472698,76774.75223,76774.75223
Improved,CN,2011,70,49,110,0.361809045,0.057971014,0,0,,,,,0,,0,,,,,0.720285714,0.080571429,0,0,1.220637203,,
Improved,CN,2011,71,50,105,21.10552764,1.661835749,0,1.482401656,,,,,,,,,,,,,0.132544218,,4.219516667,28.60182593,47765.0493,47765.0493
Improved,CN,2011,71,50,110,3.618090452,0.115942029,0,0.695652174,,,,,0,,0,,,,,0,0.011510204,0,0,4.441194859,,
Improved,CN,2011,72,50.1,105,16.41541039,4.985507246,0,2.223602484,,,,,,,,,,,,,,,,23.62452012,50296.60333,50296.60333
Improved,CN,2011,72,50.1,110,3.798994975,0,0,1.043478261,,,,,0,,0,,,,,0,0.023020408,0,0,4.865493644,,
Improved,CN,2011,74,51.1,105,7.386934673,2.531400966,0,,,,,,,,0.023474178,4.875,,,,,,,,14.81680982,22506.73411,22506.73411
Improved,CN,2011,74,51.1,110,2.08040201,0,0,0.273291925,,,0,,0,,0.14084507,0,,,,0,0,0,0,2.494539006,,
Improved,CN,2011,75,51.2,105,7.386934673,3.797101449,0,0.35610766,,,,,,,,,,,,,,,,11.54014378,18798.89422,18798.89422
Improved,CN,2011,75,51.2,110,2.984924623,0,0,0.273291925,,,0,,0,,0,4.05,,,,0,0,0,0,7.308216549,,
Improved,CN,2011,77,52.1,105,4.924623116,1.265700483,0,,,,16.35,,,,0.023474178,3.25,,,,,,,,25.81379778,48400.87083,48400.87083
Improved,CN,2011,77,52.1,110,1.809045226,0,0,0.683229814,,,0,,0,,0,51.3,,,,0,0,0,0,53.79227504,,
Improved,CN,2011,79,53,105,20.43551089,10.95652174,0,5.527950311,,,,,,,,,,,,,,,,36.91998294,77901.164,77901.164
Improved,CN,2011,79,53,110,5.859296482,0,0,0.745341615,,,,,0,,0,,,,,0,0.028244898,0,0,6.632882995,,
Improved,CN,2011,81,54,105,16.21440536,2.859903382,0,1.482401656,,,,,,,,,,,,,,,,20.5567104,25140.85682,25140.85682
Improved,CN,2011,81,54,110,8.32160804,0,0,0.099378882,,,,,0,,0,,,,,0,0,0,0,8.420986922,,
Improved,CN,2011,82,55,105,15.40368509,7.149758454,0,11.85921325,,,,,,,,,,,,,,,,34.4126568,72025.69068,72025.69068
Improved,CN,2011,82,55,110,5.608040201,1.115942029,0,0.795031056,,,,,0,,0,,,,,0,0,0,0.3267,7.845713286,,
Improved,CN,2011,83,56,105,4.05360134,7.149758454,0,11.85921325,,,,,,,,,,,,,,,,23.06257304,43888.0765,43888.0765
Improved,CN,2011,83,56,110,4.341708543,0,0,1.291925466,,,,,0,,0,,,,,0,0,0,0,5.633634009,,
Improved,CN,2011,85,57.1,105,5.417085427,1.898550725,0,,,,,,,,,1.625,,,,0.454904762,,,,9.395540914,13670.51203,13670.51203
Improved,CN,2011,85,57.1,110,1.899497487,0.289855072,0,0.273291925,,,0,,0,,0,0,,,,0,0,0,0,2.462644485,,
Improved,CN,2011,86,58,105,4.432160804,,0,0.35610766,,,,,,,,6.5,,,,,,,,11.28826846,13252.42718,13252.42718
Improved,CN,2011,86,58,110,0.814070352,0.217391304,0,0.273291925,,,0,,0,,0,5.4,,,,0,0,0,0,6.704753582,,
Improved,CN,2011,87,59,105,10.25125628,,0,1.605929607,,,,,,,,,,,,0.357142857,0.15014966,,,12.36447841,25619.19926,25619.19926
Improved,CN,2011,87,59,110,2.894472362,0,0,0.113888199,,,,,0,,0,,,,,9.214285714,0.150563265,0,0,12.37320954,,
Improved,CN,2011,88,59.1,105,6.485762144,1.429951691,0,7.412008282,,,,,,,,,,,,2.507928571,,,,17.83565069,26521.61257,26521.61257
Improved,CN,2011,88,59.1,110,2.532663317,0.15942029,0,0.198757764,,,,,0,,0,,,,,0,0,0,0,2.89084137,,
Improved,CN,2011,90,60.1,105,18.22445561,,0,,,,,,,,,,,,,,0.07507483,,,18.29953044,38520.51158,38520.51158
Improved,CN,2011,90,60.1,110,3.376884422,0,0,0,,,,,0,,0,,,,,0,0.075281633,0,0,3.452166055,,
Improved,CN,2011,92,62,105,14.80737018,,0,,,,,,,,,,,,,,,,,14.80737018,34145.79564,34145.79564
Improved,CN,2011,92,62,110,3.618090452,0,0,0,,,,,0,,0,,,,,9.214285714,0.025093878,0,0,12.85747004,,
Improved,CN,2011,94,63,105,10.25125628,,0,0.401482402,,,,,,,,,,,,,,,,10.65273868,48725.62674,48725.62674
Improved,CN,2011,94,63,110,6.271356784,0,0,0,,,,,0,,0,,,,,0,0.050187755,0,0.536966667,6.858511206,,
Improved,CN,2011,95,64,105,13.66834171,,0,,,,,,,,,,,,,0.357142857,0.37537415,,,14.40085872,42237.71861,42237.71861
Improved,CN,2011,95,64,110,2.412060302,0,0,0,,,,,0,,0,,,,,3.071428571,0.150563265,0,0,5.634052138,,
Improved,CN,2011,96,65,105,14.80737018,0,0,,,,,,,,,,,,,,0.30029932,,,15.1076695,32209.55138,32209.55138
Improved,CN,2011,96,65,110,6.753768844,0,0,2.277763975,,,,,0,,0,,,,,0,0.050187755,0,0,9.081720574,,
Improved,CN,2011,98,66,105,9.192629816,0,0,,,,,,,,,,,,,,,,,9.192629816,35216.96482,35216.96482
Improved,CN,2011,98,66,110,3.256281407,0,0,0,,,,,0,,0,,,,,0,0.056522449,0,0,3.312803856,,
Improved,CN,2011,99,67,105,1.969849246,0,0,,,,,,,,,,,,,,,,,1.969849246,4089.407035,4089.407035
Improved,CN,2011,99,67,110,1.989949749,0,0,0,,,,,0,,0,,,,,0,0,0,0,1.989949749,,
Improved,CN,2011,100,68,105,5.909547739,,0,,,,,,0.533333333,,0.084507042,,,,,,,,,6.527388114,11847.20943,11847.20943
Improved,CN,2011,100,68,110,2.894472362,0,0,0,,,,,0.266666667,,0.098591549,,,,,0,0,0,0,3.259730578,,
Improved,CN,2011,101,69,105,3.939698492,0,0,,,,,,,,,,,,,,,,,3.939698492,9671.959799,9671.959799
Improved,CN,2011,101,69,110,0.72361809,0,0,0,,,,,0,,0,,,,,0,0,0,0,0.72361809,,
Improved,CN,2011,105,73,105,7.879396985,,0,,,,,,,,,,,,,0.152357143,,,0.728788889,8.760543017,25002.58977,25002.58977
Improved,CN,2011,105,73,110,2.351758794,0,0,0,,,,,0,,0,,,,,0,0.028261224,0,0,2.380020018,,
Improved,CN,2011,109,76,105,22.07035176,,0,8.844720497,,,,,,,,,,,,,,,,30.91507226,61737.39929,61737.39929
Improved,CN,2011,109,76,110,2.32160804,1.15942029,0,0.894409938,,,,,0,,0,,,,,0,0.014122449,0,0,4.389560717,,
Improved,CN,2011,110,77,105,9.809045226,1.826086957,0,33.16770186,,,,,,,,,,,,,,,,44.80283405,96326.0932,96326.0932
Improved,CN,2011,110,77,110,1.768844221,0.463768116,0,1.788819876,,,,,0,,0,,,,,0,0.028244898,0,0,4.049677111,,
Improved,CN,2011,111,77.1,105,24.52261307,1.826086957,0,16.58385093,,,,,,,,,,,,,0.108337415,,,43.04088837,73384.71467,73384.71467
Improved,CN,2011,111,77.1,110,2.32160804,0.463768116,0,1.937888199,,,,,0,,0,,,,,0,0,0,0,4.723264355,,
Improved,CN,2011,112,78,105,27.9798995,5.661835749,0,,,,,,,,,,,,,,,,,33.64173525,67922.66346,67922.66346
Improved,CN,2011,112,78,110,0.783919598,0,0,0,,,,,0,,0,,,,,0,0,0,0,0.783919598,,
Improved,CN,2011,116,81,105,4.596314908,0,0,0.488612836,,,,,,,,,,,,,,,,5.084927744,10190.1952,10190.1952
Improved,CN,2011,116,81,110,1.809045226,0,0,0,,,,,0,,0,,,,,0,0,0,0,1.809045226,,
Improved,CN,2011,118,82.1,105,1.51758794,0,0,,,,,,,,,,,,,3.428571429,0.362236735,,2.811866667,8.12026277,17401.72312,17401.72312
Improved,CN,2011,118,82.1,110,0.301507538,0,0,0,,,,,0,,0,,,,,0.642857143,0.15477551,0,0,1.099140191,,
Improved,CN,2011,121,83,105,,,0,,,,,,,,,,,,,3.428571429,0.098791837,,0.702966667,4.230329932,11828.00249,11828.00249
Improved,CN,2011,121,83,110,0,0,0,0,,,,,0,,0,,,,,0.857142857,0.077387755,0,0,0.934530612,,
Improved,CN,2011,123,84,105,8.207705193,4.985507246,0,2.223602484,,,,,,,,,,,,,0.530176871,,,15.94699179,29645.45775,29645.45775
Improved,CN,2011,123,84,110,0.361809045,0,0,0,,,,,0,,0,,,,,0.900357143,0.05755102,0,0,1.319717208,,
Improved,CN,2011,125,85,105,12.52931323,0,0,,,,,,,,,,,,,0.714285714,,,,13.24359895,35837.17875,35837.17875
Improved,CN,2011,125,85,110,3.135678392,0,0,0,,,,,0,,0,,,,,3.071428571,0,0,0,6.207106963,,
Improved,CN,2011,126,86,105,6.08040201,,0,,,,,,,,,,,,,,,,,6.08040201,13626.1809,13626.1809
Improved,CN,2011,126,86,110,2.743718593,0,0,0,,,,,0,,0.028169014,,,,,0,0,0,0,2.771887607,,
Improved,CN,2011,127,87,105,17.02512563,1.898550725,0,,,,,,,,,,,,,,,,,18.92367635,37525.65021,37525.65021
Improved,CN,2011,127,87,110,2.48241206,0,0,0,,,,,0,,0,,,,,0,0,0,0,2.48241206,,
Improved,CN,2011,128,87.1,105,19.45728643,,0,,,,,,,,,,,,,,,,,19.45728643,27629.34673,27629.34673
Improved,CN,2011,128,87.1,110,3.658291457,0,0,0,,,,,0,,0,,,,,0,0,0,0,3.658291457,,
Improved,CN,2011,129,88,105,12.16080402,,0,,,,,,,,,,,,,,0.438383673,,,12.59918769,32354.714,32354.714
Improved,CN,2011,129,88,110,1.959798995,0,0,0,,,,,0,,0,,,,,3.428571429,0.086285714,0,0,5.474656138,,
Improved,CN,2011,134,92,105,8.144053601,1.855072464,0,,,,,,,,,,,,,,,,,9.999126065,15908.60957,15908.60957
Improved,CN,2011,134,92,110,9.648241206,0.101449275,0,0,,,,,0,,0,,,,,0,0.094073469,0,0,9.843763951,,
Improved,CN,2011,135,92.1,105,3.132328308,1.855072464,0,,,,,,,,,,,,,,,,6.0876,11.07500077,21286.15148,21286.15148
Improved,CN,2011,135,92.1,110,9.648241206,0.202898551,0,0,,,,,0,,0,,,,,0,0,0,0,9.851139757,,
Improved,CN,2011,137,93,105,1.252931323,0.927536232,0,,,,,,,,,,,,,0.380952381,,,6.0876,8.649019936,18924.05562,18924.05562
Improved,CN,2011,137,93,110,2.412060302,0.304347826,0,0,,,,,0,,0,,,,,1.5,0.047036735,0,0,4.263444862,,
Improved,CN,2011,138,94,105,1.969849246,0,0,,,,,,1.866666667,,,,,,,,,,,3.836515913,7623.157119,7623.157119
Improved,CN,2011,138,94,110,2.713567839,0,0,0,,,,,0.266666667,,0.098591549,,,,,0,0,0,0,3.078826055,,
Improved,CN,2011,139,94.1,110,0.804020101,0.202898551,0,0,,,,,0.190688,,0,,,,,0,0,0,0,1.197606651,,
Improved,CN,2011,140,94.2,105,3.283082077,,0,,,,,,,,,,,,,,,,,3.283082077,7308.140704,7308.140704
Improved,CN,2011,140,94.2,110,0.904522613,0,0,0,,,,,0,,0,,,,,0,0,0,0.204966667,1.10948928,,
Improved,CN,2011,154,101,105,3.939698492,,0,0.488612836,,,,,1.6,,,,,,,,0.06829932,,,6.096610649,8035.332835,8035.332835
Improved,CN,2011,154,101,110,3.43718593,0,0,0.310559006,,,,,0,,0.492957746,,,,,0,0,0,0,4.240702682,,
Improved,CN,2011,155,101.1,105,0.656616415,,0,,,,,,2.666666667,,,,,,,,,,,3.323283082,7653.520938,7653.520938
Improved,CN,2011,155,101.1,110,0.72361809,0,0,0,,,,,3.466666667,,0,,,,,0,0,0,0,4.190284757,,
Improved,CN,2011,157,102,105,8.770519263,0.927536232,0,,,,,,,,,,,,,,,,,9.698055495,20734.44265,20734.44265
Improved,CN,2011,157,102,110,6.432160804,0,0,0,,,,,0,,0,,,,,0,0.094073469,0,0,6.526234273,,
Improved,CN,2011,159,103.1,105,12.47571189,,0,,,,,,,,,,,,,,,,,12.47571189,21570.50586,21570.50586
Improved,CN,2011,159,103.1,110,3.075376884,0,0,0,,,,,0,,0,,,,,0,0,0,0,3.075376884,,
Improved,CN,2011,160,104,105,4.385259631,,0,,,,,,,,,,,,,1.904761905,,,,6.290021536,8529.269203,8529.269203
Improved,CN,2011,160,104,110,4.824120603,0,0,0,,,,,0,,0,,,,,2,0.329257143,0,0,7.153377746,,
Improved,CN,2011,165,108,105,3.035175879,,0,,,,,,,,,,,,,,0.131722449,,0.351483333,3.518381662,10766.24788,10766.24788
Improved,CN,2011,165,108,110,1.005025126,0,0,0,,,,,0,,0,,,,,0.642857143,0.077387755,0,0,1.725270024,,
Improved,CN,2011,167,110,105,,,0,,,,,,,,,,,,,10.28571429,0.164653061,,1.05445,11.50481735,32880.76798,32880.76798
Improved,CN,2011,167,110,110,0,0,0,0,,,,,0,,0,,,,,0.214285714,0.116081633,0,0,0.330367347,,
Improved,CN,2011,168,111,105,28.14070352,8.309178744,0,5.188405797,,,,,,,,,,,,,,,,41.63828806,102680.0184,102680.0184
Improved,CN,2011,168,111,110,7.236180905,0.115942029,0,1.043478261,,,,,0,,0,,,,,0,0,0,0,8.395601194,,
Improved,CN,2011,169,112,105,10.11725293,,0,,,,,,,,,,,,,,0.032930612,,,10.15018354,23984.88371,23984.88371
Improved,CN,2011,169,112,110,1.708542714,0,0,0,,,,,0,,0,,,,,0,0.058040816,0,0,1.76658353,,
Improved,CN,2011,171,114,105,11.4438861,12.7826087,0,11.05590062,,,,,,,,,,,,,,,,35.28239541,45408.4429,45408.4429
Improved,CN,2011,171,114,110,4.974874372,0,0,1.49068323,,,,,0,,0,,,,,0,0,0,0,6.465557602,,
Improved,CN,2011,172,123,105,14.36515913,4.869565217,0,3.362318841,,,,,,,,,,,,,0.105202721,,1.116927778,23.81917369,30440.90397,30440.90397
Improved,CN,2011,172,123,110,3.859296482,0,0,4,,,,,0,,0,,,,,0,0.087885714,0,0,7.947182197,,
Improved,CN,2011,173,116,105,2.345058626,1.661835749,0,9.635610766,,,,,,,,,,,,,0.132544218,,,13.77504936,27315.92288,27315.92288
Improved,CN,2011,173,116,110,1.266331658,0,0,1.217391304,,,,,0,,0,,,,,0.180071429,0.034530612,0,0.498466667,3.19679167,,
Improved,CN,2011,174,117,105,8.207705193,,0,14.08281573,,,,,,,,,,,,,,,,22.29052093,84681.689,84681.689
Improved,CN,2011,174,117,110,1.266331658,0,0,0.695652174,,,,,0,,0,,,,,0,0,0,0,1.961983832,,
Improved,CN,2011,177,120,105,1.969849246,,0,,,,,,0.533333333,,,,,,,,,,,2.50318258,10037.76214,10037.76214
Improved,CN,2011,177,120,110,2.170854271,0,0,0,,,,,0,,0,,,,,0,0,0,0,2.170854271,,
Improved,CN,2011,178,121,105,8.144053601,2.782608696,0,,,,,,,,,,,,,,,,,10.9266623,26671.98267,26671.98267
Improved,CN,2011,178,121,110,16.08040201,0.608695652,0,0,,,,,0,,0,,,,,0,0,0,0,16.68909766,,
Improved,CN,2011,179,122,105,3.447236181,1.265700483,0,1.068322981,,,,,,,0.023474178,,,,,,,,,5.804733824,9577.810809,9577.810809
Improved,CN,2011,179,122,110,1.809045226,0,0,1.229813665,,,0,,0,,0,1.35,,,,0,0,0,0,4.388858891,,
Improved,CN,2011,407,126,105,19.81909548,8.492753623,0,5.838509317,,,,,,,,,,,,,,,,34.15035842,88859.2326,88859.2326
Improved,CN,2011,407,126,110,1.386934673,2.536231884,0,0.596273292,,,,,0,,0,,,,,0,0.021436735,0,0,4.540876584,,
Improved,CN,2011,477,131,105,6.40201005,3.164251208,0,1.068322981,,,14.53333333,,,,,,,,,,,,,25.16791757,21921.25621,21921.25621
Improved,CN,2011,477,131,110,2.713567839,0,0,2.049689441,,,0,,0,,0,0,,,,0,0,0,0.1607,4.92395728,,
Improved,CN,2011,478,127,105,19.22948074,,0,10.873706,,,,,,,,,,,,,,,,30.10318674,56925.12613,56925.12613
Improved,CN,2011,478,127,110,3.015075377,14.34782609,0,0.745341615,,,,,0,,0,0,,,,0,0,0,0,18.10824308,,
Improved,CN,2011,479,130,105,7.688442211,1.516908213,0,8.451345756,,,,,,,,,,,,,,,,17.65669618,27244.2822,27244.2822
Improved,CN,2011,479,130,110,5.788944724,0,0,0.173913043,,,,,0,,0,,,,,0,0,0,0,5.962857767,,
Improved,CN,2011,480,129,105,9.876046901,,0,7.565217391,,,,,,,,,,,,,,,5.584638889,23.02590318,23302.21402,23302.21402
Improved,CN,2011,480,129,110,1.849246231,0,0,0.52173913,,,,,0,,0,,,,,0,0,0,0,2.370985362,,
Improved,CN,2011,481,133,105,30.31155779,14.15458937,0,2.335403727,,,,,,,,,,,,,0.162672109,,1.725594444,48.68981744,164035.995,164035.995
Improved,CN,2011,481,133,110,1.688442211,1.52173913,0,0.447204969,,,,,0,,0,,,,,0,0,0,0,3.65738631,,
Improved,CN,2011,490,134,105,33.80904523,16.98550725,0,5.838509317,,,,,,,,,,,,,0.325344218,,,56.95840601,78659.5587,78659.5587
Improved,CN,2011,490,134,110,3.43718593,0,0,0,,,,,0,,0,,,,,0,0.042873469,0,0,3.480059399,,
Improved,CN,2011,515,135,105,20.43551089,7.304347826,0,2.211180124,,,,,,,,,,,,,,,,29.95103884,48281.07461,48281.07461
Improved,CN,2011,515,135,110,2.874371859,0,0,0.298136646,,,,,0,,0,,,,,0,0.028244898,0,0,3.200753403,,
Improved,CN,2011,530,38.1,110,1.547738693,0,0,2.385093168,,,,,0,,1.14084507,,,,,0,0,0,0,5.073676932,,
Improved,CN,2012,1,1,116,,,0,5.51552795,,,,,,,,1.875,,,,,,,,7.39052795,11839.62578,11839.62578
Improved,CN,2012,2,1.1,116,3.640703518,,0,7.813664596,,,,,,,,,,,,,,,,11.45436811,33263.485,33263.485
Improved,CN,2012,3,2,116,4.386934673,1.572463768,0,,,,,,,,,,,,,,,,,5.959398441,17139.22992,17139.22992
Improved,CN,2012,8,5,116,4.045226131,1.304347826,0,4.136645963,,,,,,,,,,,,,0.044555102,,,9.530775022,21186.91287,21186.91287
Improved,CN,2012,9,6,116,1.949748744,3.93115942,0,1.444099379,,,,,,,,,,,,,0.041028571,,,7.366036114,20124.01066,20124.01066
Improved,CN,2012,11,6.5,116,3.655778894,3.144927536,0,4.813664596,,,,,,,,,,,,,0.082057143,,,11.69642817,30738.21323,30738.21323
Improved,CN,2012,12,7,116,4.854271357,0.652173913,0,5.51552795,,,,,,,,,,,,,0.044555102,,,11.06652832,24943.95484,24943.95484
Improved,CN,2012,13,8,116,2.831658291,,0,5.055900621,,,,,,,0.188112676,,,,,,,,,8.075671589,17273.86153,17273.86153
Improved,CN,2012,14,9,116,1.713567839,1,0,2.608695652,,,,,,,,,,,,,0.040261224,,,5.362524716,14275.04079,14275.04079
Improved,CN,2012,15,10,116,2.022613065,0.652173913,0,1.838509317,,,,,,,,,,,,,,,,4.513296295,12321.29889,12321.29889
Improved,CN,2012,16,11,116,0.934673367,0.666666667,0,2.434782609,,,,,,,,,,,,,0.020130612,,,4.056253254,11329.11534,11329.11534
Improved,CN,2012,20,15,116,2.193467337,2.358695652,0,6.739130435,,,,,,,,,,,,,0.041028571,,,11.332322,25622.38003,25622.38003
Improved,CN,2012,24,18,116,0.487437186,,0,1.925465839,,,,,,,,,,,,,,,,2.412903024,7955.341272,7955.341272
Improved,CN,2012,26,20,116,1.462311558,,0,7.701863354,,,,,,,,,,,,,0.082057143,,,9.246232055,20156.78588,20156.78588
